时间t	加热电压	取样电压	称重电压
320.0000	20.02962947	0.21854640	0.00037499
320.2500	20.02912879	0.21846951	0.00037501
320.5000	20.02928615	0.21845700	0.00037494
320.7500	20.02917886	0.21850170	0.00037500
321.0000	20.02920032	0.21853746	0.00037493
321.2500	20.02902150	0.21846594	0.00037513
321.5000	20.02833486	0.21851601	0.00037499
321.7500	20.02824903	0.21858932	0.00037523
322.0000	20.02825618	0.21845163	0.00037497
322.2500	20.02528787	0.21845878	0.00037481
322.5000	20.02641082	0.21847845	0.00037481
322.7500	20.02667546	0.21847845	0.00037495
323.0000	20.02812743	0.21843196	0.00037481
323.2500	20.02734780	0.21854640	0.00037465
323.5000	20.02919316	0.21853031	0.00037475
323.7500	20.02957225	0.21857144	0.00037473
324.0000	20.02952218	0.21853031	0.00037466
324.2500	20.02932906	0.21851779	0.00037469
324.5000	20.02969384	0.21847845	0.00037489
324.7500	20.02931476	0.21848024	0.00037481
325.0000	20.02862811	0.21849097	0.00037480
325.2500	20.02739787	0.21856965	0.00037460
325.5000	20.02892137	0.21856965	0.00037466
325.7500	20.03056646	0.21844806	0.00037454
326.0000	20.03098846	0.21848918	0.00037465
326.2500	20.03140331	0.21853567	0.00037466
326.5000	20.03136039	0.21853925	0.00037466
326.7500	20.03121734	0.21866084	0.00037475
327.0000	20.03104568	0.21850706	0.00037470
327.2500	20.03175378	0.21855713	0.00037464
327.5000	20.03161073	0.21854998	0.00037467
327.7500	20.03117442	0.21861793	0.00037484
328.0000	20.03143192	0.21852495	0.00037448
328.2500	20.03151775	0.21849276	0.00037459
328.5000	20.03162503	0.21853925	0.00037443
328.7500	20.03140331	0.21852673	0.00037436
329.0000	20.03158927	0.21856786	0.00037439
329.2500	20.03150344	0.21855713	0.00037448
329.5000	20.03143192	0.21856965	0.00037450
329.7500	20.03140331	0.21854819	0.00037444
330.0000	20.03163219	0.21857680	0.00037451
330.2500	20.03002286	0.21856428	0.00037450
330.5000	20.02894998	0.21852673	0.00037433
330.7500	20.02872110	0.21848739	0.00037442
331.0000	20.03039479	0.21857859	0.00037434
331.2500	20.03015161	0.21855356	0.00037432
331.5000	20.03176093	0.21848024	0.00037423
331.7500	20.03187537	0.21851064	0.00037416
332.0000	20.03115297	0.21856250	0.00037437
332.2500	20.03126741	0.21856250	0.00037421
332.5000	20.03190398	0.21853746	0.00037428
332.7500	20.03214717	0.21854998	0.00037429
333.0000	20.03183246	0.21853925	0.00037423
333.2500	20.03215432	0.21854104	0.00037415
333.5000	20.03166795	0.21847488	0.00037418
333.7500	20.03179670	0.21857859	0.00037419
334.0000	20.03221154	0.21855356	0.00037417
334.2500	20.03254056	0.21859111	0.00037424
334.5000	20.03255487	0.21860720	0.00037416
334.7500	20.03224731	0.21850885	0.00037392
335.0000	20.03161788	0.21853210	0.00037403
335.2500	20.02850652	0.21853389	0.00037389
335.5000	20.03016591	0.21853746	0.00037411
335.7500	20.03030896	0.21852673	0.00037409
336.0000	20.02754092	0.21852495	0.00037394
336.2500	20.03090263	0.21862508	0.00037406
336.5000	20.03089547	0.21845342	0.00037402
336.7500	20.03228307	0.21854462	0.00037425
337.0000	20.03095985	0.21859111	0.00037407
337.2500	20.03225446	0.21857501	0.00037403
337.5000	20.03254771	0.21855713	0.00037389
337.7500	20.03307700	0.21854104	0.00037377
338.0000	20.03306985	0.21858038	0.00037390
338.2500	20.03305555	0.21855534	0.00037388
338.5000	20.03290534	0.21855713	0.00037388
338.7500	20.03224731	0.21855534	0.00037375
339.0000	20.03279090	0.21856428	0.00037391
339.2500	20.03321290	0.21853210	0.00037380
339.5000	20.03397823	0.21852495	0.00037372
339.7500	20.03376365	0.21853925	0.00037386
340.0000	20.03382087	0.21858574	0.00037371
340.2500	20.03376365	0.21859826	0.00037365
340.5000	20.03375650	0.21856428	0.00037358
340.7500	20.03417850	0.21861256	0.00037378
341.0000	20.03409267	0.21868767	0.00037356
341.2500	20.03354192	0.21856250	0.00037356
341.5000	20.03378511	0.21856786	0.00037348
341.7500	20.03362775	0.21868230	0.00037346
342.0000	20.03393531	0.21854283	0.00037356
342.2500	20.03419280	0.21857859	0.00037348
342.5000	20.03446460	0.21853031	0.00037360
342.7500	20.03465772	0.21861972	0.00037370
343.0000	20.03436446	0.21854998	0.00037359
343.2500	20.03296256	0.21858217	0.00037348
343.5000	20.03362060	0.21855356	0.00037371
343.7500	20.03327728	0.21851422	0.00037346
344.0000	20.03231168	0.21854998	0.00037353
344.2500	20.03399253	0.21847667	0.00037360
344.5000	20.03380656	0.21852852	0.00037348
344.7500	20.03308416	0.21858932	0.00037345
345.0000	20.03306985	0.21865012	0.00037343
345.2500	20.03306985	0.21856965	0.00037344
345.5000	20.03231168	0.21852137	0.00037342
345.7500	20.03308416	0.21855177	0.00037335
346.0000	20.03158927	0.21859647	0.00037346
346.2500	20.03294110	0.21848203	0.00037318
346.5000	20.03220439	0.21850885	0.00037344
346.7500	20.02715469	0.21851243	0.00037335
347.0000	20.02650380	0.21849276	0.00037344
347.2500	20.02729058	0.21845878	0.00037320
347.5000	20.02758384	0.21844984	0.00037339
347.7500	20.02935767	0.21851422	0.00037332
348.0000	20.03057361	0.21851422	0.00037343
348.2500	20.03070951	0.21856071	0.00037313
348.5000	20.03149629	0.21855177	0.00037319
348.7500	20.03108144	0.21850349	0.00037322
349.0000	20.03311992	0.21858753	0.00037305
349.2500	20.03369928	0.21859290	0.00037327
349.5000	20.03320575	0.21860899	0.00037322
349.7500	20.03348470	0.21854462	0.00037338
350.0000	20.03425718	0.21861793	0.00037320
350.2500	20.03407836	0.21852673	0.00037301
350.5000	20.03306270	0.21852673	0.00037299
350.7500	20.03357053	0.21855713	0.00037299
351.0000	20.03435731	0.21865548	0.00037295
351.2500	20.03495097	0.21861614	0.00037299
351.5000	20.03281951	0.21850706	0.00037297
351.7500	20.03521562	0.21859468	0.00037298
352.0000	20.03505111	0.21845878	0.00037301
352.2500	20.03503680	0.21857501	0.00037295
352.5000	20.03484369	0.21855892	0.00037278
352.7500	20.03503680	0.21856965	0.00037310
353.0000	20.03530145	0.21853031	0.00037288
353.2500	20.03460765	0.21858038	0.00037296
353.5000	20.03663898	0.21866442	0.00037289
353.7500	20.03716827	0.21857859	0.00037296
354.0000	20.03759742	0.21860184	0.00037289
354.2500	20.03740430	0.21854998	0.00037289
354.5000	20.03776908	0.21860005	0.00037272
354.7500	20.03729701	0.21863223	0.00037262
355.0000	20.03661037	0.21863581	0.00037288
355.2500	20.03639579	0.21854819	0.00037277
355.5000	20.03742576	0.21855713	0.00037289
355.7500	20.03811240	0.21859647	0.00037295
356.0000	20.03625274	0.21850885	0.00037285
356.2500	20.03746152	0.21861793	0.00037269
356.5000	20.03756166	0.21860362	0.00037266
356.7500	20.03824830	0.21864654	0.00037270
357.0000	20.03775478	0.21863581	0.00037266
357.2500	20.03819823	0.21863760	0.00037254
357.5000	20.03815532	0.21859647	0.00037247
357.7500	20.03882051	0.21871449	0.00037254
358.0000	20.03932834	0.21857323	0.00037250
358.2500	20.03805518	0.21858574	0.00037263
358.5000	20.03936410	0.21863939	0.00037251
358.7500	20.03968597	0.21857501	0.00037262
359.0000	20.03932834	0.21862329	0.00037256
359.2500	20.03911376	0.21855356	0.00037257
359.5000	20.03885627	0.21858217	0.00037247
359.7500	20.04012227	0.21859111	0.00037229
360.0000	20.04115939	0.21865190	0.00037234
360.2500	20.04108787	0.21850349	0.00037258
360.5000	20.04120231	0.21862508	0.00037249
360.7500	20.04071594	0.21867157	0.00037245
361.0000	20.04081607	0.21864654	0.00037234
361.2500	20.04040838	0.21865190	0.00037237
361.5000	20.04143834	0.21861972	0.00037241
361.7500	20.04163146	0.21859290	0.00037232
362.0000	20.04173160	0.21864833	0.00037234
362.2500	20.04226089	0.21862151	0.00037232
362.5000	20.04173160	0.21861435	0.00037240
362.7500	20.04181743	0.21865190	0.00037228
363.0000	20.04179597	0.21863939	0.00037246
363.2500	20.04229665	0.21867515	0.00037229
363.5000	20.04301906	0.21864475	0.00037233
363.7500	20.04293323	0.21866263	0.00037239
364.0000	20.04263997	0.21865727	0.00037230
364.2500	20.04256845	0.21862151	0.00037222
364.5000	20.04248977	0.21864296	0.00037212
364.7500	20.04241824	0.21860541	0.00037225
365.0000	20.04263282	0.21863402	0.00037223
365.2500	20.04352689	0.21870018	0.00037236
365.5000	20.04351974	0.21862329	0.00037228
365.7500	20.04382730	0.21865727	0.00037207
366.0000	20.04372001	0.21859111	0.00037205
366.2500	20.04396320	0.21866621	0.00037206
366.5000	20.04387737	0.21861256	0.00037199
366.7500	20.04414916	0.21868945	0.00037211
367.0000	20.04429937	0.21873773	0.00037226
367.2500	20.04437089	0.21864296	0.00037219
367.5000	20.04442096	0.21866979	0.00037201
367.7500	20.04464269	0.21861614	0.00037194
368.0000	20.04422069	0.21863581	0.00037187
368.2500	20.04399181	0.21860362	0.00037185
368.5000	20.04483581	0.21863402	0.00037194
368.7500	20.04485727	0.21872522	0.00037180
369.0000	20.04488588	0.21872879	0.00037176
369.2500	20.04487157	0.21865190	0.00037193
369.5000	20.04488588	0.21868409	0.00037188
369.7500	20.04515767	0.21868409	0.00037183
370.0000	20.04504323	0.21864475	0.00037167
370.2500	20.04491449	0.21864833	0.00037169
370.5000	20.04508615	0.21860184	0.00037212
370.7500	20.04530788	0.21865369	0.00037174
371.0000	20.04543662	0.21870734	0.00037183
371.2500	20.04541517	0.21872343	0.00037171
371.5000	20.04620195	0.21866084	0.00037172
371.7500	20.04613757	0.21870018	0.00037160
372.0000	20.04675985	0.21865012	0.00037167
372.2500	20.04668832	0.21864833	0.00037161
372.5000	20.04673124	0.21870734	0.00037159
372.7500	20.04687429	0.21866621	0.00037178
373.0000	20.04681707	0.21866084	0.00037184
373.2500	20.04664541	0.21868409	0.00037163
373.5000	20.04683137	0.21871091	0.00037159
373.7500	20.04726053	0.21866979	0.00037165
374.0000	20.04728198	0.21874846	0.00037146
374.2500	20.04733920	0.21864296	0.00037151
374.5000	20.04740358	0.21870197	0.00037153
374.7500	20.04747510	0.21871091	0.00037141
375.0000	20.04780412	0.21866084	0.00037136
375.2500	20.04752517	0.21867873	0.00037165
375.5000	20.04750371	0.21874489	0.00037139
375.7500	20.04753232	0.21865190	0.00037136
376.0000	20.04734636	0.21866800	0.00037139
376.2500	20.04740358	0.21861078	0.00037149
376.5000	20.04749656	0.21866084	0.00037135
376.7500	20.04679561	0.21876277	0.00037128
377.0000	20.04696012	0.21864296	0.00037134
377.2500	20.04663825	0.21862329	0.00037142
377.5000	20.04675985	0.21863045	0.00037140
377.7500	20.04678130	0.21866800	0.00037145
378.0000	20.04702449	0.21874489	0.00037128
378.2500	20.04799724	0.21870734	0.00037127
378.5000	20.04819036	0.21865190	0.00037136
378.7500	20.04834056	0.21873952	0.00037132
379.0000	20.04851938	0.21877529	0.00037104
379.2500	20.04833341	0.21872701	0.00037136
379.5000	20.04809737	0.21865727	0.00037117
379.7500	20.04831910	0.21872701	0.00037122
380.0000	20.04810453	0.21871449	0.00037134
380.2500	20.04791856	0.21872701	0.00037123
380.5000	20.04834056	0.21875204	0.00037140
380.7500	20.04831195	0.21867515	0.00037114
381.0000	20.04880548	0.21870376	0.00037111
381.2500	20.04883409	0.21876098	0.00037118
381.5000	20.04805446	0.21866442	0.00037110
381.7500	20.04823327	0.21869661	0.00037110
382.0000	20.04801154	0.21868230	0.00037111
382.2500	20.04836202	0.21863402	0.00037095
382.5000	20.04845500	0.21868230	0.00037113
382.7500	20.04871965	0.21869303	0.00037104
383.0000	20.04886985	0.21861435	0.00037107
383.2500	20.04866243	0.21871806	0.00037094
383.5000	20.04919887	0.21866800	0.00037099
383.7500	20.04981399	0.21877707	0.00037103
384.0000	20.04953504	0.21880032	0.00037097
384.2500	20.04971385	0.21875204	0.00037086
384.5000	20.04954219	0.21875025	0.00037091
384.7500	20.04974246	0.21871270	0.00037087
385.0000	20.05003572	0.21868945	0.00037082
385.2500	20.05033613	0.21872701	0.00037090
385.5000	20.05061508	0.21879138	0.00037089
385.7500	20.05070806	0.21872701	0.00037083
386.0000	20.05077958	0.21872522	0.00037079
386.2500	20.05118013	0.21869482	0.00037099
386.5000	20.05099416	0.21867515	0.00037089
386.7500	20.05106569	0.21876098	0.00037055
387.0000	20.05125165	0.21873058	0.00037062
387.2500	20.05134464	0.21874310	0.00037063
387.5000	20.05143047	0.21870197	0.00037059
387.7500	20.05126596	0.21871628	0.00037067
388.0000	20.05151630	0.21870734	0.00037074
388.2500	20.05195976	0.21871091	0.00037063
388.5000	20.05174518	0.21872522	0.00037062
388.7500	20.05213142	0.21874668	0.00037055
389.0000	20.05149484	0.21865548	0.00037062
389.2500	20.05136609	0.21875740	0.00037076
389.5000	20.05137325	0.21877350	0.00037059
389.7500	20.05043626	0.21871270	0.00037043
390.0000	20.05037189	0.21873595	0.00037064
390.2500	20.05102992	0.21873416	0.00037047
390.5000	20.05119443	0.21874668	0.00037047
390.7500	20.05150914	0.21873773	0.00037052
391.0000	20.05212426	0.21871091	0.00037041
391.2500	20.05183816	0.21871449	0.00037046
391.5000	20.05223155	0.21868051	0.00037037
391.7500	20.05234599	0.21874131	0.00037045
392.0000	20.05246044	0.21874489	0.00037053
392.2500	20.05293966	0.21877707	0.00037050
392.5000	20.05274654	0.21881820	0.00037033
392.7500	20.05275369	0.21874310	0.00037026
393.0000	20.05268216	0.21877171	0.00037042
393.2500	20.05261779	0.21875740	0.00037037
393.5000	20.05203843	0.21875740	0.00037044
393.7500	20.05206704	0.21880926	0.00037036
394.0000	20.05203128	0.21870734	0.00037048
394.2500	20.05151630	0.21869840	0.00037026
394.5000	20.05120159	0.21870734	0.00037031
394.7500	20.05188108	0.21875025	0.00037011
395.0000	20.05189538	0.21870734	0.00037023
395.2500	20.05220294	0.21875204	0.00037027
395.5000	20.05334020	0.21875204	0.00037021
395.7500	20.05266071	0.21883608	0.00037007
396.0000	20.05297542	0.21873595	0.00037014
396.2500	20.05327583	0.21887363	0.00037014
396.5000	20.05316854	0.21873416	0.00037021
396.7500	20.05316854	0.21885396	0.00037007
397.0000	20.05331874	0.21873058	0.00037009
397.2500	20.05269647	0.21871985	0.00037009
397.5000	20.05406261	0.21885933	0.00037007
397.7500	20.05462051	0.21877707	0.00037000
398.0000	20.05453468	0.21877529	0.00036991
398.2500	20.05461336	0.21870734	0.00036995
398.5000	20.05439163	0.21880568	0.00036994
398.7500	20.05494953	0.21875204	0.00037019
399.0000	20.05469919	0.21874131	0.00036979
399.2500	20.05552888	0.21872164	0.00036991
399.5000	20.05519986	0.21882714	0.00037025
399.7500	20.05525709	0.21883429	0.00037006
400.0000	20.05531431	0.21878780	0.00036997
400.2500	20.05525709	0.21876456	0.00036995
400.5000	20.05580068	0.21873416	0.00036993
400.7500	20.05583644	0.21878244	0.00036984
401.0000	20.05567909	0.21882178	0.00037000
401.2500	20.05577922	0.21874131	0.00036977
401.5000	20.05551458	0.21878065	0.00036989
401.7500	20.05559326	0.21880032	0.00036973
402.0000	20.05487085	0.21874131	0.00036976
402.2500	20.05479217	0.21875919	0.00036980
402.5000	20.05514980	0.21872701	0.00036983
402.7500	20.05549312	0.21875204	0.00036972
403.0000	20.05525709	0.21876813	0.00036976
403.2500	20.05540729	0.21878601	0.00036957
403.5000	20.05603671	0.21872343	0.00036984
403.7500	20.05615116	0.21878601	0.00036950
404.0000	20.05567193	0.21873058	0.00036941
404.2500	20.05560756	0.21877707	0.00036966
404.5000	20.05593658	0.21881820	0.00036968
404.7500	20.05550742	0.21874489	0.00036947
405.0000	20.05563617	0.21879674	0.00036936
405.2500	20.05618692	0.21875383	0.00036960
405.5000	20.05643726	0.21876277	0.00036960
405.7500	20.05584360	0.21869303	0.00036954
406.0000	20.05604387	0.21881999	0.00036944
406.2500	20.05575776	0.21875562	0.00036895
406.5000	20.05630851	0.21878780	0.00036891
406.7500	20.05683065	0.21877529	0.00036891
407.0000	20.05688787	0.21886112	0.00036946
407.2500	20.05608678	0.21871449	0.00036979
407.5000	20.05569339	0.21888794	0.00036937
407.7500	20.05584360	0.21870912	0.00036944
408.0000	20.05549312	0.21875562	0.00037113
408.2500	20.05641580	0.21874668	0.00036729
408.5000	20.05617261	0.21873595	0.00036989
408.7500	20.05605102	0.21880926	0.00036959
409.0000	20.05616546	0.21880032	0.00036938
409.2500	20.05625129	0.21882714	0.00036921
409.5000	20.05655885	0.21879495	0.00036912
409.7500	20.05699516	0.21885396	0.00036941
410.0000	20.05725980	0.21880032	0.00036898
410.2500	20.05707383	0.21879317	0.00036929
410.5000	20.05682350	0.21877707	0.00036896
410.7500	20.05772472	0.21877171	0.00036917
411.0000	20.05824685	0.21881999	0.00036928
411.2500	20.05833269	0.21882893	0.00036928
411.5000	20.05794645	0.21881105	0.00036898
411.7500	20.05859018	0.21878065	0.00036907
412.0000	20.05855441	0.21880390	0.00036920
412.2500	20.05880475	0.21887184	0.00036914
412.5000	20.05898357	0.21882357	0.00036889
412.7500	20.05900503	0.21879317	0.00036913
413.0000	20.05909801	0.21878959	0.00036894
413.2500	20.05924821	0.21875025	0.00036907
413.5000	20.05908370	0.21876992	0.00036901
413.7500	20.05949855	0.21882357	0.00036895
414.0000	20.05959154	0.21879138	0.00036903
414.2500	20.05973459	0.21875025	0.00036914
414.5000	20.05993486	0.21885039	0.00036905
414.7500	20.05999923	0.21886112	0.00036865
415.0000	20.05988479	0.21871628	0.00036887
415.2500	20.06012798	0.21881820	0.00036886
415.5000	20.06012082	0.21880032	0.00036894
415.7500	20.05973459	0.21877529	0.00036900
416.0000	20.05988479	0.21881105	0.00036891
416.2500	20.05921245	0.21877886	0.00036893
416.5000	20.05930543	0.21880568	0.00036883
416.7500	20.05949140	0.21876277	0.00036879
417.0000	20.05936981	0.21879853	0.00036884
417.2500	20.05954862	0.21881820	0.00036880
417.5000	20.05961299	0.21881820	0.00036875
417.7500	20.05965591	0.21883608	0.00036863
418.0000	20.05927682	0.21878780	0.00036879
418.2500	20.05939842	0.21875740	0.00036869
418.5000	20.05946279	0.21881820	0.00036870
418.7500	20.05933404	0.21875740	0.00036871
419.0000	20.05982757	0.21880747	0.00036859
419.2500	20.06024242	0.21877886	0.00036875
419.5000	20.06029964	0.21880390	0.00036866
419.7500	20.06065011	0.21887721	0.00036883
420.0000	20.06004215	0.21875562	0.00036872
420.2500	20.06017805	0.21887006	0.00036874
420.5000	20.05995632	0.21879495	0.00036858
420.7500	20.06018520	0.21879853	0.00036864
421.0000	20.05986333	0.21883787	0.00036848
421.2500	20.05946994	0.21877886	0.00036863
421.5000	20.05870462	0.21880747	0.00036861
421.7500	20.06005645	0.21884681	0.00036840
422.0000	20.05974174	0.21876992	0.00036867
422.2500	20.06020666	0.21890403	0.00036859
422.5000	20.05989194	0.21877171	0.00036833
422.7500	20.06021381	0.21885933	0.00036846
423.0000	20.06052137	0.21883251	0.00036846
423.2500	20.06075740	0.21876992	0.00036852
423.5000	20.06075025	0.21885396	0.00036866
423.7500	20.06043554	0.21880926	0.00036866
424.0000	20.06003499	0.21881999	0.00036838
424.2500	20.06024957	0.21884860	0.00036820
424.5000	20.05942703	0.21884681	0.00036854
424.7500	20.06028533	0.21882893	0.00036851
425.0000	20.06072164	0.21882178	0.00036829
425.2500	20.06150127	0.21889151	0.00036839
425.5000	20.06102205	0.21884145	0.00036849
425.7500	20.06097913	0.21884145	0.00036824
426.0000	20.06082178	0.21883072	0.00036823
426.2500	20.06142974	0.21883608	0.00036826
426.5000	20.06193042	0.21887006	0.00036829
426.7500	20.06123662	0.21885575	0.00036823
427.0000	20.06052137	0.21885754	0.00036808
427.2500	20.06054283	0.21881999	0.00036819
427.5000	20.06162286	0.21887006	0.00036815
427.7500	20.06132245	0.21883251	0.00036816
428.0000	20.06002069	0.21877529	0.00036789
428.2500	20.05877614	0.21886469	0.00036828
428.5000	20.06021381	0.21883608	0.00036803
428.7500	20.06150842	0.21875204	0.00036807
429.0000	20.06224513	0.21881105	0.00036810
