Time	Voltage
635.2500	0.00031483
635.5000	0.00031469
635.7500	0.00031496
636.0000	0.00031485
636.2500	0.00031475
636.5000	0.00031482
636.7500	0.00031475
637.0000	0.00031484
637.2500	0.00031488
637.5000	0.00031475
637.7500	0.00031484
638.0000	0.00031483
638.2500	0.00031482
638.5000	0.00031480
638.7500	0.00031476
639.0000	0.00031473
639.2500	0.00031488
639.5000	0.00031481
639.7500	0.00031466
640.0000	0.00031485
640.2500	0.00031470
640.5000	0.00031498
640.7500	0.00031463
641.0000	0.00031478
641.2500	0.00031472
641.5000	0.00031481
641.7500	0.00031476
642.0000	0.00031487
642.2500	0.00031461
642.5000	0.00031461
642.7500	0.00031478
643.0000	0.00031459
643.2500	0.00031481
643.5000	0.00031473
643.7500	0.00031461
644.0000	0.00031459
644.2500	0.00031456
644.5000	0.00031473
644.7500	0.00031475
645.0000	0.00031452
645.2500	0.00031465
645.5000	0.00031432
645.7500	0.00031477
646.0000	0.00031460
646.2500	0.00031470
646.5000	0.00031466
646.7500	0.00031468
647.0000	0.00031465
647.2500	0.00031462
647.5000	0.00031461
647.7500	0.00031463
648.0000	0.00031452
648.2500	0.00031472
648.5000	0.00031460
648.7500	0.00031473
649.0000	0.00031456
649.2500	0.00031464
649.5000	0.00031461
649.7500	0.00031459
650.0000	0.00031455
650.2500	0.00031457
650.5000	0.00031460
650.7500	0.00031455
651.0000	0.00031467
651.2500	0.00031455
651.5000	0.00031460
651.7500	0.00031452
652.0000	0.00031456
652.2500	0.00031457
652.5000	0.00031463
652.7500	0.00031450
653.0000	0.00031461
653.2500	0.00031452
653.5000	0.00031453
653.7500	0.00031462
654.0000	0.00031452
654.2500	0.00031454
654.5000	0.00031449
654.7500	0.00031458
655.0000	0.00031448
655.2500	0.00031454
655.5000	0.00031444
655.7500	0.00031440
656.0000	0.00031449
656.2500	0.00031447
656.5000	0.00031450
656.7500	0.00031446
657.0000	0.00031447
657.2500	0.00031446
657.5000	0.00031438
657.7500	0.00031444
658.0000	0.00031446
658.2500	0.00031435
658.5000	0.00031447
658.7500	0.00031441
659.0000	0.00031441
659.2500	0.00031442
659.5000	0.00031447
659.7500	0.00031440
660.0000	0.00031443
660.2500	0.00031448
660.5000	0.00031433
660.7500	0.00031451
661.0000	0.00031450
661.2500	0.00031430
661.5000	0.00031438
661.7500	0.00031436
662.0000	0.00031443
662.2500	0.00031438
662.5000	0.00031443
662.7500	0.00031429
663.0000	0.00031428
663.2500	0.00031442
663.5000	0.00031446
663.7500	0.00031443
664.0000	0.00031429
664.2500	0.00031431
664.5000	0.00031416
664.7500	0.00031451
665.0000	0.00031423
665.2500	0.00031442
665.5000	0.00031436
665.7500	0.00031417
666.0000	0.00031414
666.2500	0.00031416
666.5000	0.00031454
666.7500	0.00031435
667.0000	0.00031414
667.2500	0.00031430
667.5000	0.00031425
667.7500	0.00031424
668.0000	0.00031423
668.2500	0.00031428
668.5000	0.00031409
668.7500	0.00031439
669.0000	0.00031406
669.2500	0.00031431
669.5000	0.00031406
669.7500	0.00031424
670.0000	0.00031432
670.2500	0.00031422
670.5000	0.00031396
670.7500	0.00031422
671.0000	0.00031441
671.2500	0.00031430
671.5000	0.00031410
671.7500	0.00031411
672.0000	0.00031411
672.2500	0.00031415
672.5000	0.00031430
672.7500	0.00031420
673.0000	0.00031400
673.2500	0.00031422
673.5000	0.00031413
673.7500	0.00031412
674.0000	0.00031423
674.2500	0.00031419
674.5000	0.00031419
674.7500	0.00031419
675.0000	0.00031415
675.2500	0.00031422
675.5000	0.00031411
675.7500	0.00031417
676.0000	0.00031411
676.2500	0.00031421
676.5000	0.00031419
676.7500	0.00031406
677.0000	0.00031414
677.2500	0.00031414
677.5000	0.00031412
677.7500	0.00031408
678.0000	0.00031410
678.2500	0.00031408
678.5000	0.00031408
678.7500	0.00031412
679.0000	0.00031413
679.2500	0.00031394
679.5000	0.00031402
679.7500	0.00031403
680.0000	0.00031412
680.2500	0.00031412
680.5000	0.00031416
680.7500	0.00031403
681.0000	0.00031403
681.2500	0.00031398
681.5000	0.00031399
681.7500	0.00031410
682.0000	0.00031402
682.2500	0.00031403
682.5000	0.00031400
682.7500	0.00031402
683.0000	0.00031415
683.2500	0.00031403
683.5000	0.00031400
683.7500	0.00031405
684.0000	0.00031402
684.2500	0.00031403
684.5000	0.00031388
684.7500	0.00031396
685.0000	0.00031404
685.2500	0.00031400
685.5000	0.00031402
685.7500	0.00031387
686.0000	0.00031393
686.2500	0.00031394
686.5000	0.00031394
686.7500	0.00031395
687.0000	0.00031398
687.2500	0.00031400
687.5000	0.00031387
687.7500	0.00031409
688.0000	0.00031398
688.2500	0.00031406
688.5000	0.00031386
688.7500	0.00031402
689.0000	0.00031389
689.2500	0.00031389
689.5000	0.00031386
689.7500	0.00031391
690.0000	0.00031382
690.2500	0.00031385
690.5000	0.00031399
690.7500	0.00031383
691.0000	0.00031392
691.2500	0.00031388
691.5000	0.00031399
691.7500	0.00031386
692.0000	0.00031384
692.2500	0.00031385
692.5000	0.00031381
692.7500	0.00031379
693.0000	0.00031382
693.2500	0.00031376
693.5000	0.00031400
693.7500	0.00031375
694.0000	0.00031385
694.2500	0.00031371
694.5000	0.00031379
694.7500	0.00031368
695.0000	0.00031359
695.2500	0.00031378
695.5000	0.00031374
695.7500	0.00031370
696.0000	0.00031384
696.2500	0.00031377
696.5000	0.00031371
696.7500	0.00031471
697.0000	0.00031302
697.2500	0.00031362
697.5000	0.00031384
697.7500	0.00031414
698.0000	0.00031344
698.2500	0.00031366
698.5000	0.00031385
698.7500	0.00031389
699.0000	0.00031363
699.2500	0.00031378
699.5000	0.00031365
699.7500	0.00031355
700.0000	0.00031383
700.2500	0.00031386
700.5000	0.00031390
700.7500	0.00031368
701.0000	0.00031351
701.2500	0.00031373
701.5000	0.00031369
701.7500	0.00031376
702.0000	0.00031390
702.2500	0.00031347
702.5000	0.00031354
702.7500	0.00031341
703.0000	0.00031365
703.2500	0.00031373
703.5000	0.00031375
703.7500	0.00031368
704.0000	0.00031370
704.2500	0.00031370
704.5000	0.00031359
704.7500	0.00031365
705.0000	0.00031372
705.2500	0.00031372
705.5000	0.00031366
705.7500	0.00031358
706.0000	0.00031361
706.2500	0.00031355
706.5000	0.00031349
706.7500	0.00031358
707.0000	0.00031361
707.2500	0.00031355
707.5000	0.00031352
707.7500	0.00031354
708.0000	0.00031370
708.2500	0.00031357
708.5000	0.00031362
708.7500	0.00031361
709.0000	0.00031346
709.2500	0.00031368
709.5000	0.00031356
709.7500	0.00031364
710.0000	0.00031359
710.2500	0.00031351
710.5000	0.00031362
710.7500	0.00031355
711.0000	0.00031358
711.2500	0.00031359
711.5000	0.00031358
711.7500	0.00031350
712.0000	0.00031371
712.2500	0.00031364
712.5000	0.00031884
712.7500	0.00032456
713.0000	0.00038862
713.2500	0.00037209
713.5000	0.00037482
713.7500	0.00037413
714.0000	0.00037285
714.2500	0.00036856
714.5000	0.00037158
714.7500	0.00036994
715.0000	0.00036965
715.2500	0.00036686
715.5000	0.00037391
715.7500	0.00036835
716.0000	0.00037494
716.2500	0.00037516
716.5000	0.00037026
716.7500	0.00037104
717.0000	0.00037174
717.2500	0.00036780
717.5000	0.00036669
717.7500	0.00037234
718.0000	0.00037399
718.2500	0.00036754
718.5000	0.00037188
718.7500	0.00037187
719.0000	0.00037188
719.2500	0.00036909
719.5000	0.00036793
719.7500	0.00037289
720.0000	0.00036666
720.2500	0.00036572
720.5000	0.00036735
720.7500	0.00036871
721.0000	0.00036782
721.2500	0.00037202
721.5000	0.00036638
721.7500	0.00036759
722.0000	0.00036756
722.2500	0.00036563
722.5000	0.00037057
722.7500	0.00036605
723.0000	0.00037036
723.2500	0.00036647
723.5000	0.00037055
723.7500	0.00036957
724.0000	0.00036598
724.2500	0.00036813
724.5000	0.00036792
724.7500	0.00037187
725.0000	0.00036469
725.2500	0.00036794
725.5000	0.00036617
725.7500	0.00036620
726.0000	0.00036705
726.2500	0.00036388
726.5000	0.00036750
726.7500	0.00036747
727.0000	0.00036724
727.2500	0.00036917
727.5000	0.00036653
727.7500	0.00036536
728.0000	0.00036581
728.2500	0.00036596
728.5000	0.00036353
728.7500	0.00036541
729.0000	0.00036585
729.2500	0.00036468
729.5000	0.00036691
729.7500	0.00036409
730.0000	0.00036393
730.2500	0.00036738
730.5000	0.00036500
730.7500	0.00036599
731.0000	0.00036296
731.2500	0.00036854
731.5000	0.00036900
731.7500	0.00036423
732.0000	0.00036635
732.2500	0.00036220
732.5000	0.00036592
732.7500	0.00036446
733.0000	0.00036297
733.2500	0.00036429
733.5000	0.00036295
733.7500	0.00036613
734.0000	0.00036354
734.2500	0.00036319
734.5000	0.00036403
734.7500	0.00036554
735.0000	0.00036372
735.2500	0.00036226
735.5000	0.00036100
735.7500	0.00036275
736.0000	0.00036376
736.2500	0.00036674
736.5000	0.00036481
736.7500	0.00036385
737.0000	0.00036295
737.2500	0.00036433
737.5000	0.00036374
737.7500	0.00036757
738.0000	0.00036599
738.2500	0.00036533
738.5000	0.00036595
738.7500	0.00036244
739.0000	0.00036433
739.2500	0.00036194
739.5000	0.00036412
739.7500	0.00036411
740.0000	0.00036228
740.2500	0.00036227
740.5000	0.00036081
740.7500	0.00036244
741.0000	0.00036206
741.2500	0.00035993
741.5000	0.00036490
741.7500	0.00036312
742.0000	0.00036060
742.2500	0.00036056
742.5000	0.00036163
742.7500	0.00036295
743.0000	0.00036301
743.2500	0.00036098
743.5000	0.00036091
743.7500	0.00036095
744.0000	0.00036089
744.2500	0.00036219
744.5000	0.00036104
744.7500	0.00036092
745.0000	0.00036147
745.2500	0.00036469
745.5000	0.00035920
745.7500	0.00036192
746.0000	0.00035852
746.2500	0.00035923
746.5000	0.00035881
746.7500	0.00036194
747.0000	0.00036219
747.2500	0.00036099
747.5000	0.00035865
747.7500	0.00036118
748.0000	0.00036103
748.2500	0.00035828
748.5000	0.00036000
748.7500	0.00035988
749.0000	0.00035962
749.2500	0.00036026
749.5000	0.00036031
749.7500	0.00036084
750.0000	0.00036095
750.2500	0.00035781
750.5000	0.00035810
750.7500	0.00035987
751.0000	0.00036065
751.2500	0.00036089
751.5000	0.00035851
751.7500	0.00035793
752.0000	0.00035995
752.2500	0.00035974
752.5000	0.00035859
752.7500	0.00036088
753.0000	0.00035981
753.2500	0.00035949
753.5000	0.00035776
753.7500	0.00035791
754.0000	0.00035844
754.2500	0.00035949
754.5000	0.00035885
754.7500	0.00036033
755.0000	0.00035871
755.2500	0.00035931
755.5000	0.00035802
755.7500	0.00035794
756.0000	0.00035847
756.2500	0.00035986
756.5000	0.00035819
756.7500	0.00035664
757.0000	0.00035959
757.2500	0.00035852
757.5000	0.00035846
757.7500	0.00035870
758.0000	0.00035862
758.2500	0.00035656
758.5000	0.00035685
758.7500	0.00035727
759.0000	0.00036010
759.2500	0.00035924
759.5000	0.00035871
759.7500	0.00035757
760.0000	0.00035831
760.2500	0.00035695
760.5000	0.00035763
760.7500	0.00035870
761.0000	0.00035830
761.2500	0.00035734
761.5000	0.00035704
761.7500	0.00035589
762.0000	0.00035943
762.2500	0.00035895
762.5000	0.00035764
762.7500	0.00035832
763.0000	0.00035731
763.2500	0.00035593
763.5000	0.00035746
763.7500	0.00035719
764.0000	0.00035726
764.2500	0.00035745
764.5000	0.00035806
764.7500	0.00035685
765.0000	0.00035524
765.2500	0.00035672
765.5000	0.00035627
765.7500	0.00035586
766.0000	0.00035812
766.2500	0.00035743
766.5000	0.00035755
766.7500	0.00035430
767.0000	0.00035622
767.2500	0.00035562
767.5000	0.00035724
767.7500	0.00035629
768.0000	0.00035615
768.2500	0.00035661
768.5000	0.00035541
768.7500	0.00035626
769.0000	0.00035724
769.2500	0.00035408
769.5000	0.00035600
769.7500	0.00035618
770.0000	0.00035544
770.2500	0.00035561
770.5000	0.00035571
770.7500	0.00035658
771.0000	0.00035571
771.2500	0.00035717
771.5000	0.00035469
771.7500	0.00035730
772.0000	0.00035542
772.2500	0.00035533
772.5000	0.00035550
772.7500	0.00035688
773.0000	0.00035513
773.2500	0.00035578
773.5000	0.00035605
773.7500	0.00035504
774.0000	0.00035549
774.2500	0.00035684
774.5000	0.00035720
774.7500	0.00035495
775.0000	0.00035492
775.2500	0.00035619
775.5000	0.00035403
775.7500	0.00035417
776.0000	0.00035676
776.2500	0.00035493
776.5000	0.00035411
776.7500	0.00035489
777.0000	0.00035535
777.2500	0.00035464
777.5000	0.00035408
777.7500	0.00035572
778.0000	0.00035498
778.2500	0.00035387
778.5000	0.00035464
778.7500	0.00035441
779.0000	0.00035492
779.2500	0.00035290
779.5000	0.00035406
779.7500	0.00035351
780.0000	0.00035542
780.2500	0.00035382
780.5000	0.00035328
780.7500	0.00035390
781.0000	0.00035469
781.2500	0.00035389
781.5000	0.00035389
781.7500	0.00035373
782.0000	0.00035486
782.2500	0.00035434
782.5000	0.00035384
782.7500	0.00035445
783.0000	0.00035529
783.2500	0.00035409
783.5000	0.00035326
783.7500	0.00035397
784.0000	0.00035349
784.2500	0.00035341
784.5000	0.00035411
784.7500	0.00035373
785.0000	0.00035515
785.2500	0.00035369
785.5000	0.00035411
785.7500	0.00035325
786.0000	0.00035349
786.2500	0.00035435
786.5000	0.00035297
786.7500	0.00035294
787.0000	0.00035372
787.2500	0.00035432
787.5000	0.00035398
787.7500	0.00035317
788.0000	0.00035395
788.2500	0.00035308
788.5000	0.00035370
788.7500	0.00035434
789.0000	0.00035307
789.2500	0.00035224
789.5000	0.00035405
789.7500	0.00035412
790.0000	0.00035315
790.2500	0.00035325
790.5000	0.00035452
790.7500	0.00035279
791.0000	0.00035311
791.2500	0.00035275
791.5000	0.00035409
791.7500	0.00035311
792.0000	0.00035270
792.2500	0.00035244
792.5000	0.00035349
792.7500	0.00035237
793.0000	0.00035214
793.2500	0.00035231
793.5000	0.00035203
793.7500	0.00035237
794.0000	0.00035275
794.2500	0.00035227
794.5000	0.00035275
794.7500	0.00035322
795.0000	0.00035240
795.2500	0.00035252
795.5000	0.00035362
795.7500	0.00035228
796.0000	0.00035275
796.2500	0.00035283
796.5000	0.00035165
796.7500	0.00035348
797.0000	0.00035318
797.2500	0.00035268
797.5000	0.00035255
797.7500	0.00035195
798.0000	0.00035437
798.2500	0.00035151
798.5000	0.00035124
798.7500	0.00035145
799.0000	0.00035158
799.2500	0.00035254
799.5000	0.00035239
799.7500	0.00035268
800.0000	0.00035204
800.2500	0.00035198
800.5000	0.00035208
800.7500	0.00035249
801.0000	0.00035189
801.2500	0.00035199
801.5000	0.00035091
801.7500	0.00035158
802.0000	0.00035288
802.2500	0.00035134
802.5000	0.00035040
802.7500	0.00035184
803.0000	0.00035189
803.2500	0.00035135
803.5000	0.00035257
803.7500	0.00035118
804.0000	0.00035122
804.2500	0.00035054
804.5000	0.00035149
804.7500	0.00035173
805.0000	0.00035085
805.2500	0.00035150
805.5000	0.00035156
805.7500	0.00035048
806.0000	0.00035113
806.2500	0.00035250
806.5000	0.00035101
806.7500	0.00035037
807.0000	0.00035081
807.2500	0.00035143
807.5000	0.00035211
807.7500	0.00035018
808.0000	0.00035095
808.2500	0.00035027
808.5000	0.00034996
808.7500	0.00035334
809.0000	0.00035077
809.2500	0.00034780
809.5000	0.00035033
809.7500	0.00035184
810.0000	0.00035530
810.2500	0.00035173
810.5000	0.00035173
810.7500	0.00034845
811.0000	0.00034938
811.2500	0.00034899
811.5000	0.00034968
811.7500	0.00034895
812.0000	0.00034903
812.2500	0.00034926
812.5000	0.00034891
812.7500	0.00034892
813.0000	0.00034899
813.2500	0.00034884
813.5000	0.00034910
813.7500	0.00034885
814.0000	0.00034902
814.2500	0.00034903
814.5000	0.00034899
814.7500	0.00034890
815.0000	0.00034904
815.2500	0.00034889
815.5000	0.00034890
815.7500	0.00034909
816.0000	0.00034878
816.2500	0.00034876
816.5000	0.00034886
816.7500	0.00034894
817.0000	0.00034872
817.2500	0.00034888
817.5000	0.00034888
817.7500	0.00034898
818.0000	0.00034880
818.2500	0.00034899
818.5000	0.00034883
818.7500	0.00034876
819.0000	0.00034876
819.2500	0.00034880
819.5000	0.00034876
819.7500	0.00034881
820.0000	0.00034874
820.2500	0.00034866
820.5000	0.00034884
820.7500	0.00034880
821.0000	0.00034877
821.2500	0.00034869
821.5000	0.00034879
821.7500	0.00034873
822.0000	0.00034874
822.2500	0.00034869
822.5000	0.00034862
822.7500	0.00034881
823.0000	0.00034868
823.2500	0.00034867
823.5000	0.00034872
823.7500	0.00034873
824.0000	0.00034875
824.2500	0.00034868
824.5000	0.00034871
824.7500	0.00034869
825.0000	0.00034863
825.2500	0.00034875
825.5000	0.00034878
825.7500	0.00034870
826.0000	0.00034859
826.2500	0.00034873
826.5000	0.00034865
826.7500	0.00034877
827.0000	0.00034873
827.2500	0.00034867
827.5000	0.00034856
827.7500	0.00034866
828.0000	0.00034857
828.2500	0.00034868
828.5000	0.00034861
828.7500	0.00034870
829.0000	0.00034865
829.2500	0.00034864
829.5000	0.00034861
829.7500	0.00034868
830.0000	0.00034854
830.2500	0.00034859
830.5000	0.00034852
830.7500	0.00034864
831.0000	0.00034850
831.2500	0.00034861
831.5000	0.00034843
831.7500	0.00034859
832.0000	0.00034860
832.2500	0.00034865
832.5000	0.00034850
832.7500	0.00034853
833.0000	0.00034857
833.2500	0.00034859
833.5000	0.00034852
833.7500	0.00034851
834.0000	0.00034855
834.2500	0.00034853
834.5000	0.00034842
834.7500	0.00034851
835.0000	0.00034850
835.2500	0.00034851
835.5000	0.00034844
835.7500	0.00034846
836.0000	0.00034847
836.2500	0.00034859
836.5000	0.00034859
836.7500	0.00034837
837.0000	0.00034846
837.2500	0.00034851
837.5000	0.00034842
837.7500	0.00034845
838.0000	0.00034848
838.2500	0.00034848
838.5000	0.00034846
838.7500	0.00034846
839.0000	0.00034847
839.2500	0.00034839
839.5000	0.00034836
839.7500	0.00034841
840.0000	0.00034852
840.2500	0.00034854
840.5000	0.00034849
840.7500	0.00034850
841.0000	0.00034834
841.2500	0.00034842
841.5000	0.00034843
841.7500	0.00034831
842.0000	0.00034836
842.2500	0.00034837
842.5000	0.00034836
842.7500	0.00034836
843.0000	0.00034832
843.2500	0.00034837
843.5000	0.00034834
843.7500	0.00034832
844.0000	0.00034845
844.2500	0.00034834
844.5000	0.00034841
844.7500	0.00034843
845.0000	0.00034835
845.2500	0.00034835
845.5000	0.00034836
845.7500	0.00034841
846.0000	0.00034835
846.2500	0.00034828
846.5000	0.00034828
846.7500	0.00034831
847.0000	0.00034831
847.2500	0.00034834
847.5000	0.00034828
847.7500	0.00034830
848.0000	0.00034830
848.2500	0.00034831
848.5000	0.00034826
848.7500	0.00034833
849.0000	0.00034830
849.2500	0.00034828
849.5000	0.00034827
849.7500	0.00034827
850.0000	0.00034818
850.2500	0.00034821
850.5000	0.00034826
850.7500	0.00034830
851.0000	0.00034818
851.2500	0.00034827
851.5000	0.00034821
851.7500	0.00034823
852.0000	0.00034818
852.2500	0.00034822
852.5000	0.00034821
852.7500	0.00034823
853.0000	0.00034818
853.2500	0.00034824
853.5000	0.00034821
853.7500	0.00034821
854.0000	0.00034816
854.2500	0.00034820
854.5000	0.00034821
854.7500	0.00034813
855.0000	0.00034818
855.2500	0.00034812
855.5000	0.00034820
855.7500	0.00034817
856.0000	0.00034818
856.2500	0.00034813
856.5000	0.00034810
856.7500	0.00034807
857.0000	0.00034819
857.2500	0.00034813
857.5000	0.00034813
857.7500	0.00034816
858.0000	0.00034807
858.2500	0.00034824
858.5000	0.00034804
858.7500	0.00034801
859.0000	0.00034818
859.2500	0.00034808
859.5000	0.00034817
859.7500	0.00034808
860.0000	0.00034802
860.2500	0.00034811
860.5000	0.00034803
860.7500	0.00034809
861.0000	0.00034808
861.2500	0.00034806
861.5000	0.00034808
861.7500	0.00034802
862.0000	0.00034810
862.2500	0.00034804
862.5000	0.00034817
862.7500	0.00034810
863.0000	0.00034806
863.2500	0.00034808
863.5000	0.00034803
863.7500	0.00034796
864.0000	0.00034802
864.2500	0.00034811
864.5000	0.00034793
864.7500	0.00034805
865.0000	0.00034801
865.2500	0.00034795
865.5000	0.00034796
865.7500	0.00034804
866.0000	0.00034795
866.2500	0.00034796
866.5000	0.00034802
866.7500	0.00034793
867.0000	0.00034793
867.2500	0.00034791
867.5000	0.00034797
867.7500	0.00034802
868.0000	0.00034796
868.2500	0.00034791
868.5000	0.00034804
868.7500	0.00034790
869.0000	0.00034792
869.2500	0.00034796
869.5000	0.00034810
869.7500	0.00034795
870.0000	0.00034785
870.2500	0.00034786
870.5000	0.00034779
870.7500	0.00034781
871.0000	0.00034785
871.2500	0.00034769
871.5000	0.00034786
871.7500	0.00034795
872.0000	0.00034786
872.2500	0.00034791
872.5000	0.00034772
872.7500	0.00034782
873.0000	0.00034786
873.2500	0.00034788
873.5000	0.00034791
873.7500	0.00034776
874.0000	0.00034788
874.2500	0.00034785
874.5000	0.00034787
874.7500	0.00034786
875.0000	0.00034779
875.2500	0.00034783
875.5000	0.00034784
875.7500	0.00034779
876.0000	0.00034779
876.2500	0.00034864
876.5000	0.00034761
876.7500	0.00034765
877.0000	0.00034794
877.2500	0.00034766
877.5000	0.00034780
877.7500	0.00034780
878.0000	0.00034776
878.2500	0.00034779
878.5000	0.00034782
878.7500	0.00034774
879.0000	0.00034775
879.2500	0.00034791
879.5000	0.00034782
879.7500	0.00034770
880.0000	0.00034774
880.2500	0.00034782
880.5000	0.00034776
880.7500	0.00034785
881.0000	0.00034773
881.2500	0.00034759
881.5000	0.00034769
881.7500	0.00034781
882.0000	0.00034782
882.2500	0.00034771
882.5000	0.00034770
882.7500	0.00034767
883.0000	0.00034767
883.2500	0.00034758
883.5000	0.00034767
883.7500	0.00034771
884.0000	0.00034770
884.2500	0.00034776
884.5000	0.00034760
884.7500	0.00034774
885.0000	0.00034771
885.2500	0.00034757
885.5000	0.00034776
885.7500	0.00034773
886.0000	0.00034761
886.2500	0.00034778
886.5000	0.00034764
886.7500	0.00034775
887.0000	0.00034766
887.2500	0.00034760
887.5000	0.00034755
887.7500	0.00034767
888.0000	0.00034751
888.2500	0.00034759
888.5000	0.00034768
888.7500	0.00034763
889.0000	0.00034760
889.2500	0.00034758
889.5000	0.00034754
889.7500	0.00034774
890.0000	0.00034755
890.2500	0.00034754
890.5000	0.00034760
890.7500	0.00034754
891.0000	0.00034761
891.2500	0.00034765
891.5000	0.00034757
891.7500	0.00034759
892.0000	0.00034758
892.2500	0.00034753
892.5000	0.00034745
892.7500	0.00034754
893.0000	0.00034758
893.2500	0.00034747
893.5000	0.00034759
893.7500	0.00034759
894.0000	0.00034757
894.2500	0.00034749
894.5000	0.00034752
894.7500	0.00034743
895.0000	0.00034757
895.2500	0.00034754
895.5000	0.00034753
895.7500	0.00034759
896.0000	0.00034755
896.2500	0.00034743
896.5000	0.00034750
896.7500	0.00034750
897.0000	0.00034752
897.2500	0.00034746
897.5000	0.00034785
897.7500	0.00034732
898.0000	0.00034754
898.2500	0.00034756
898.5000	0.00034741
898.7500	0.00034748
899.0000	0.00034751
899.2500	0.00034754
899.5000	0.00034747
899.7500	0.00034750
900.0000	0.00034738
900.2500	0.00034746
900.5000	0.00034741
900.7500	0.00034739
901.0000	0.00034743
901.2500	0.00034753
901.5000	0.00034737
901.7500	0.00034742
902.0000	0.00034730
902.2500	0.00034737
902.5000	0.00034746
902.7500	0.00034740
903.0000	0.00034738
903.2500	0.00034742
903.5000	0.00034742
903.7500	0.00034739
904.0000	0.00034750
904.2500	0.00034739
904.5000	0.00034740
904.7500	0.00034743
905.0000	0.00034737
905.2500	0.00034748
905.5000	0.00034725
905.7500	0.00034731
906.0000	0.00034722
906.2500	0.00034765
906.5000	0.00034721
906.7500	0.00034740
907.0000	0.00034731
907.2500	0.00034738
907.5000	0.00034728
907.7500	0.00034734
908.0000	0.00034726
908.2500	0.00034733
908.5000	0.00034736
908.7500	0.00034731
909.0000	0.00034720
909.2500	0.00034735
909.5000	0.00034723
909.7500	0.00034728
910.0000	0.00034729
910.2500	0.00034720
910.5000	0.00034728
910.7500	0.00034723
911.0000	0.00034732
911.2500	0.00034724
911.5000	0.00034727
911.7500	0.00034728
912.0000	0.00034728
912.2500	0.00034732
912.5000	0.00034659
912.7500	0.00034804
913.0000	0.00034710
913.2500	0.00034702
913.5000	0.00034731
913.7500	0.00034420
914.0000	0.00033303
914.2500	0.00030223
914.5000	0.00029380
914.7500	0.00028976
915.0000	0.00028845
915.2500	0.00028551
915.5000	0.00028837
915.7500	0.00028852
916.0000	0.00028876
916.2500	0.00028867
916.5000	0.00028856
916.7500	0.00028852
917.0000	0.00028849
917.2500	0.00028847
917.5000	0.00028845
917.7500	0.00028858
918.0000	0.00028854
918.2500	0.00028853
918.5000	0.00028829
918.7500	0.00028855
919.0000	0.00028851
919.2500	0.00028848
919.5000	0.00028852
919.7500	0.00028846
920.0000	0.00028848
920.2500	0.00028855
920.5000	0.00028850
920.7500	0.00028840
921.0000	0.00028852
921.2500	0.00028839
921.5000	0.00028844
921.7500	0.00028860
922.0000	0.00028821
922.2500	0.00028832
922.5000	0.00028855
922.7500	0.00028849
923.0000	0.00028842
923.2500	0.00028854
923.5000	0.00028839
923.7500	0.00028849
924.0000	0.00028849
924.2500	0.00028842
924.5000	0.00028848
924.7500	0.00028847
925.0000	0.00028846
925.2500	0.00028848
925.5000	0.00028843
925.7500	0.00028845
926.0000	0.00028845
926.2500	0.00028842
926.5000	0.00028842
926.7500	0.00028831
927.0000	0.00028848
927.2500	0.00028844
927.5000	0.00028838
927.7500	0.00028840
928.0000	0.00028835
928.2500	0.00028839
928.5000	0.00028833
928.7500	0.00028833
929.0000	0.00028837
929.2500	0.00028839
929.5000	0.00028835
929.7500	0.00028831
930.0000	0.00028840
930.2500	0.00028831
930.5000	0.00028832
930.7500	0.00028841
931.0000	0.00028831
931.2500	0.00028833
931.5000	0.00028833
931.7500	0.00028836
932.0000	0.00028838
932.2500	0.00028823
932.5000	0.00028841
932.7500	0.00028830
933.0000	0.00028827
933.2500	0.00028829
933.5000	0.00028839
933.7500	0.00028829
934.0000	0.00028834
934.2500	0.00028827
934.5000	0.00028836
934.7500	0.00028831
935.0000	0.00028844
935.2500	0.00028825
935.5000	0.00028832
935.7500	0.00028818
936.0000	0.00028816
936.2500	0.00028827
936.5000	0.00028821
936.7500	0.00028824
937.0000	0.00028823
937.2500	0.00028827
937.5000	0.00028830
937.7500	0.00028817
938.0000	0.00028823
938.2500	0.00028833
938.5000	0.00028827
938.7500	0.00028830
939.0000	0.00028819
939.2500	0.00028822
939.5000	0.00028829
939.7500	0.00028816
940.0000	0.00028812
940.2500	0.00028820
940.5000	0.00028811
940.7500	0.00028808
941.0000	0.00028824
941.2500	0.00028826
941.5000	0.00028818
941.7500	0.00028813
942.0000	0.00028819
942.2500	0.00028813
942.5000	0.00028802
942.7500	0.00028811
943.0000	0.00028811
943.2500	0.00028815
943.5000	0.00028821
943.7500	0.00028812
944.0000	0.00028804
944.2500	0.00028810
944.5000	0.00028818
944.7500	0.00028806
945.0000	0.00028808
945.2500	0.00028812
945.5000	0.00028810
945.7500	0.00028812
946.0000	0.00028815
946.2500	0.00028816
946.5000	0.00028806
946.7500	0.00028820
947.0000	0.00028813
947.2500	0.00028811
947.5000	0.00028821
947.7500	0.00028813
948.0000	0.00028807
948.2500	0.00028805
948.5000	0.00028805
948.7500	0.00028807
949.0000	0.00028808
949.2500	0.00028819
949.5000	0.00028802
949.7500	0.00028814
950.0000	0.00028801
950.2500	0.00028804
950.5000	0.00028801
950.7500	0.00028794
951.0000	0.00028801
951.2500	0.00028802
951.5000	0.00028795
951.7500	0.00028805
952.0000	0.00028800
952.2500	0.00028788
952.5000	0.00028794
952.7500	0.00028796
953.0000	0.00028796
